h3_index,lsoa21cd,percentage_coverage
89195d366cbffff,E01002525,18.62
89195da6347ffff,E01001995,13.83
89195da6347ffff,E01000178,0.04
89195da6347ffff,E01000184,5.31
89194e6d503ffff,E01000417,12.64
89194ad03c3ffff,E01003950,1.94
89194ad03c3ffff,E01003949,28.98
89194ad03c3ffff,E01003260,6.76
89194ad03c3ffff,E01004018,3.45
89194aca22fffff,E01002948,0.58
89194e6b11bffff,E01004353,14.91
89194e6b11bffff,E01004352,0.42
89194ac26d7ffff,E01001116,47.71
89194ac26d7ffff,E01001114,10.81
89194ad1d87ffff,E01000745,15.85
89194ad1d87ffff,E01003331,0.03
89194ad1d87ffff,E01003328,10.61
89194e611dbffff,E01002304,1.77
89194adb2a3ffff,E01001299,41.53
89194e68d33ffff,E01000043,35.36
89194e68d33ffff,E01000040,0.01
89195da5923ffff,E01035485,7.2
89195da5923ffff,E01002877,21.26
89195da5923ffff,E01002876,6.17
89195da5923ffff,E01035484,4.75
89194ac1cb3ffff,E01001027,0.36
89194ad510fffff,E01000658,4.36
89194e6e4a3ffff,E01002385,0.95
89194ad8ebbffff,E01002953,8.1
89194ad1363ffff,E01004550,12.1
89194ad1363ffff,E01004474,8.59
89194ad1363ffff,E01004544,1.76
89194ad1363ffff,E01004479,4.46
89194ad1363ffff,E01004472,42.92
89195daca57ffff,E01002404,32.94
89195daca57ffff,E01002403,12.89
89194e6c0bbffff,E01000433,10.77
89194e6c0bbffff,E01033790,26.88
89194ac3677ffff,E01003438,9.15
89194ac3677ffff,E01003436,32.22
89194ac3677ffff,E01003437,1.85
89194e6830fffff,E01003791,6.02
89194e6830fffff,E01004438,5.48
89194e6830fffff,E01003789,0.78
89194ad2d27ffff,E01001601,8.35
89194ad2d27ffff,E01000423,21.66
89194ad2d27ffff,E01001619,3.98
89195d36c47ffff,E01002615,0.4
89195d36c47ffff,E01002614,12.32
89195d36c47ffff,E01002598,7.87
89194e69cd3ffff,E01004405,0.11
89194e69cd3ffff,E01004412,43.53
89194e69cd3ffff,E01004411,6.39
89194e69cd3ffff,E01004410,4.26
89194e69cd3ffff,E01004409,7.33
89195da68c3ffff,E01002063,18.44
89195da68c3ffff,E01002062,30.57
89195da68c3ffff,E01002061,4.64
89194ad8497ffff,E01003857,0.0
89194ad8497ffff,E01003853,1.07
89194ad8497ffff,E01003854,43.46
89194ad8497ffff,E01003798,7.24
89194ac2c53ffff,E01001121,2.31
89195dac033ffff,E01002465,11.03
89195dac033ffff,E01002468,0.05
89195dac033ffff,E01002469,26.76
89195da44dbffff,E01000303,1.02
89195da44dbffff,E01000302,2.86
89195da44dbffff,E01000301,30.12
89194ad9e5bffff,E01003830,11.6
89194ad9e5bffff,E01003813,11.51
89194e6f443ffff,E01000014,7.99
89194e6f443ffff,E01000013,26.43
89194e6f443ffff,E01000018,6.85
89194ad2303ffff,E01001642,7.51
89194ad2303ffff,E01001641,1.07
89195d36223ffff,E01002444,0.6
89194e692afffff,E01002095,28.16
89194e692afffff,E01001978,0.21
89194e692afffff,E01002041,11.16
89194e6d05bffff,E01001634,29.17
89194e6d05bffff,E01001629,28.1
89194e6d05bffff,E01001631,1.32
89195daf3bbffff,E01002473,2.44
89194ac222fffff,E01001173,1.34
89194ac222fffff,E01001033,16.77
89194ac222fffff,E01001041,15.51
89194ad568bffff,E01000840,3.88
89194ad568bffff,E01000841,3.03
89194ad568bffff,E01000838,9.86
89194e6ac73ffff,E01003640,1.54
89194ad9437ffff,E01002669,0.2
89194ad9437ffff,E01002668,0.74
89194ad9437ffff,E01002658,13.54
89194ad9437ffff,E01034035,7.71
89194ad9437ffff,E01002677,22.89
89194ad9437ffff,E01002680,0.72
89194e60d33ffff,E01002391,1.09
89195db4b2bffff,E01001569,12.76
89195db4b2bffff,E01001456,0.94
89195db4b2bffff,E01001402,15.46
89195da547bffff,E01002118,0.36
89195da547bffff,E01000194,13.67
89195da547bffff,E01000193,15.71
89195da547bffff,E01000192,0.14
89194ad704fffff,E01000664,3.99
89194ad704fffff,E01000662,11.56
89194ad704fffff,E01000652,0.4
89194e6c637ffff,E01000439,0.14
89194e6c637ffff,E01000372,0.36
89194e6c637ffff,E01000407,21.5
89194e6888bffff,E01000008,8.59
89194e6888bffff,E01003625,23.71
89194e6888bffff,E01003580,0.0
89194ad32a3ffff,E01003934,3.47
89194ad32a3ffff,E01003935,27.89
89194ad32a3ffff,E01032739,1.77
89194ad8a13ffff,E01002920,12.06
89194ad8a13ffff,E01002986,8.84
89195dae997ffff,E01000632,32.41
89195dae997ffff,E01000631,0.94
89194ad0ebbffff,E01000710,15.32
89194ad0ebbffff,E01000718,3.36
89194e6030fffff,E01002269,1.45
89194e6030fffff,E01002268,9.71
89194e6030fffff,E01002296,0.02
89194ac31cfffff,E01004173,41.86
89195dac5afffff,E01002216,32.0
89195dac5afffff,E01002207,4.81
89194ad662bffff,E01000720,1.26
89195da4a57ffff,E01004679,7.77
89195da4a57ffff,E01004674,15.36
89195da4a57ffff,E01004721,0.19
89195da4a57ffff,E01004678,31.27
89195da4a57ffff,E01004718,47.82
89195da4a57ffff,E01004722,11.27
89195da4a57ffff,E01004723,3.45
89194ada3d7ffff,E01003799,10.65
89194ad4243ffff,E01000747,0.95
89194ad4243ffff,E01000749,0.0
89195da641bffff,E01001524,18.43
89195da641bffff,E01001421,2.33
89195da641bffff,E01001416,1.92
89195da641bffff,E01001419,5.42
89195da641bffff,E01001523,0.0
89194e61cd3ffff,E01002383,18.9
89194e61cd3ffff,E01002337,1.26
89194e61cd3ffff,E01033784,2.77
89194e61cd3ffff,E01002310,1.89
89194e61cd3ffff,E01002311,0.48
89194e6d5d7ffff,E01000418,2.09
89194e6d5d7ffff,E01000416,46.65
89194e6d5d7ffff,E01000422,0.28
89194e6982bffff,E01035657,6.24
89194e6982bffff,E01001849,16.31
89194ad0497ffff,E01003253,3.01
89194ad0497ffff,E01033727,44.31
89194ad0497ffff,E01033728,8.11
89194ad0497ffff,E01003251,3.0
89194ad5c07ffff,E01000748,0.96
89194aca303ffff,E01002948,1.8
89194ad99b3ffff,E01002925,4.96
89194ad99b3ffff,E01002923,63.75
89194ad99b3ffff,E01002922,2.79
89194ad99b3ffff,E01002921,0.0
89195da4033ffff,E01000206,2.92
89195da4033ffff,E01000212,12.46
89195da4033ffff,E01000207,3.61
89194ad1e5bffff,E01003116,0.15
89194ad1e5bffff,E01004484,23.94
89194ad1e5bffff,E01003158,15.4
89194ad1e5bffff,E01003138,0.49
89195dad54fffff,E01002441,0.02
89195dad54fffff,E01002442,4.72
89194ac03c3ffff,E01001027,5.48
89194ac03c3ffff,E01001023,2.71
89194e612afffff,E01002305,3.4
89194ad75cbffff,E01000698,8.36
89194adb377ffff,E01002682,8.22
89194adb377ffff,E01002686,5.55
89194e68e07ffff,E01003591,7.38
89194e68e07ffff,E01003584,2.63
89194e68e07ffff,E01003590,28.47
89195da73bbffff,E01000255,8.41
89195da73bbffff,E01000261,0.39
89194ad1437ffff,E01003101,34.82
89194ad1437ffff,E01003107,1.06
89194ad1437ffff,E01003099,17.34
89194e6088bffff,E01002391,1.09
89195dacb2bffff,E01002633,9.59
89194e6c18fffff,E01000374,1.35
89194ada953ffff,E01034580,20.4
89194ada953ffff,E01003459,0.5
89194ada953ffff,E01003369,38.31
89194ada953ffff,E01003455,0.02
89194ada953ffff,E01003370,12.69
89195d36d1bffff,E01003833,1.8
89195d36d1bffff,E01003832,33.49
89195d36d1bffff,E01002610,1.11
89194ad0a13ffff,E01000706,14.59
89194ad0a13ffff,E01000700,19.66
89194ad0a13ffff,E01000701,8.36
89194e6db53ffff,E01000693,3.54
89195da6997ffff,E01001835,4.01
89195da6997ffff,E01001834,56.51
89195da6997ffff,E01001830,7.56
89195da6997ffff,E01001833,22.75
89195da6997ffff,E01001832,3.46
89194e69da7ffff,E01003557,6.73
89194e69da7ffff,E01003556,23.45
89194e69da7ffff,E01003555,10.54
89194e69da7ffff,E01003546,3.28
89194e69da7ffff,E01003544,9.28
89194e69da7ffff,E01003543,8.7
89194ad856bffff,E01003806,2.29
89195dac107ffff,E01002499,4.15
89194e6f517ffff,E01002370,2.56
89194e6f517ffff,E01002369,0.81
89194e6f517ffff,E01002371,4.57
89195da45afffff,E01002007,0.27
89195da45afffff,E01002011,12.67
89195da45afffff,E01002010,1.97
89194ad23d7ffff,E01001641,0.0
89194ad23d7ffff,E01034192,16.59
89194ad23d7ffff,E01004218,16.14
89194ac8497ffff,E01002948,0.07
89194e6182bffff,E01002365,18.8
89194e6182bffff,E01002366,18.13
89194e69383ffff,E01033943,18.96
89194e69383ffff,E01002075,0.77
89194e6d12fffff,E01000390,10.87
89194e6d12fffff,E01000391,1.75
89194e6d12fffff,E01000388,5.07
89194ac2303ffff,E01001107,9.4
89194ac2303ffff,E01001108,1.3
89194ac2303ffff,E01001032,2.57
89194ad950bffff,E01002671,0.03
89194ad950bffff,E01002670,21.39
89194ad950bffff,E01002668,0.0
89194ad19b3ffff,E01001145,15.3
89194ad19b3ffff,E01001143,32.72
89194e6ad47ffff,E01000031,10.45
89194e6ad47ffff,E01000029,2.33
89195dad0a7ffff,E01002441,0.21
89194e60e07ffff,E01002391,0.05
89194e60e07ffff,E01002256,28.88
89194e60e07ffff,E01002254,0.03
89194e60e07ffff,E01002252,0.79
89194ad7123ffff,E01000686,1.56
89194ad7123ffff,E01000684,1.07
89194ad7123ffff,E01000682,0.95
89194ad7123ffff,E01000683,30.95
89195da554fffff,E01033929,0.42
89195da554fffff,E01000587,0.0
89195da554fffff,E01000131,26.13
89195da554fffff,E01000128,1.71
89195da554fffff,E01000129,1.08
89194adaecfffff,E01004500,37.41
89194adaecfffff,E01004506,0.86
89194adaecfffff,E01004505,3.52
89194adaecfffff,E01004503,13.46
89194ad3377ffff,E01003969,0.43
89194ad3377ffff,E01003973,66.29
89194ad3377ffff,E01003972,1.08
89194ad3377ffff,E01003963,45.85
89194ad3377ffff,E01033877,8.55
89194e6e0cfffff,E01002344,0.8
89195daea6bffff,E01001321,16.96
89195daea6bffff,E01001320,4.59
89195daea6bffff,E01001317,5.17
89194e6a323ffff,E01003704,1.13
89194e6a323ffff,E01003698,23.63
89194e6a323ffff,E01003703,2.28
89194e6a323ffff,E01003702,7.84
89195dac683ffff,E01002538,5.74
89195dac683ffff,E01002473,0.93
89194ac32a3ffff,E01004168,7.29
89194ac32a3ffff,E01004127,3.48
89194ac32a3ffff,E01004167,34.2
89194ac32a3ffff,E01004128,8.84
89194ad2953ffff,E01000782,0.0
89194ad2953ffff,E01000781,36.2
89194ad2953ffff,E01000780,15.3
89194ada4abffff,E01002865,0.05
89194ada4abffff,E01002864,0.26
89194ada4abffff,E01002825,48.83
89194ada4abffff,E01002868,0.02
89194ada4abffff,E01002827,0.0
89195da4b2bffff,E01004692,31.24
89195da4b2bffff,E01035718,1.77
89194e61da7ffff,E01002386,2.28
89194e61da7ffff,E01002384,6.2
89194e61da7ffff,E01002257,6.84
89195dae047ffff,E01002150,2.23
89195dae047ffff,E01002146,10.14
89194ad80c3ffff,E01003878,6.78
89194ad80c3ffff,E01003805,3.42
89194e6d6abffff,E01033742,33.44
89194e6d6abffff,E01033740,0.06
89194ad056bffff,E01003275,20.15
89194ad056bffff,E01003276,11.95
89195d3448bffff,E01002444,0.31
89194ad5cdbffff,E01000747,0.95
89194e6b2c3ffff,E01001437,3.57
89194aca3d7ffff,E01002948,1.8
89194ad9a87ffff,E01003823,2.19
89194e6f06fffff,E01000468,3.26
89194e6f06fffff,E01000095,2.62
89195da4107ffff,E01000894,4.2
89195da4107ffff,E01000893,16.13
89194ac0497ffff,E01001173,2.47
89194ac0497ffff,E01001093,1.53
89194ac0497ffff,E01001033,21.21
89194e61383ffff,E01002301,30.55
89194e61383ffff,E01002306,2.13
89194e61383ffff,E01002304,0.12
89194adb44bffff,E01001226,7.78
89194adb44bffff,E01001211,33.22
89194adb44bffff,E01001281,5.91
89194e68edbffff,E01003793,5.01
89194e68edbffff,E01003790,7.67
89195da5acbffff,E01000474,17.45
89195da5acbffff,E01000630,20.32
89195da5acbffff,E01000636,1.04
89195da748fffff,E01000250,3.03
89195da748fffff,E01000248,9.19
89195da748fffff,E01000254,3.4
89194ad52b7ffff,E01000759,0.41
89194ad52b7ffff,E01000747,0.02
89194ad52b7ffff,E01001082,13.31
89194e6e64bffff,E01002370,0.84
89194e6e64bffff,E01002374,7.12
89194ad9063ffff,E01003908,16.86
89194ad9063ffff,E01003840,11.59
89194ad9063ffff,E01002652,2.68
89194ad9063ffff,E01002657,7.35
89194ad9063ffff,E01002649,0.09
89194ad150bffff,E01003187,28.6
89194ad150bffff,E01003182,17.62
89194ad150bffff,E01003180,15.74
89194e684b7ffff,E01003657,0.28
89194e684b7ffff,E01003656,1.44
89195da50a7ffff,E01000590,4.63
89195da50a7ffff,E01033930,41.5
89195da50a7ffff,E01033929,1.79
89194e6c263ffff,E01000360,7.6
89194e6c263ffff,E01000366,25.79
89194adaa27ffff,E01003402,28.52
89194adaa27ffff,E01003403,4.02
89194adaa27ffff,E01003461,7.26
89194ad2ecfffff,E01003202,1.42
89194ad2ecfffff,E01001584,10.74
89194ad2ecfffff,E01003200,7.55
89194ad2ecfffff,E01003198,0.06
89194ac1437ffff,E01004090,7.75
89194ac1437ffff,E01004155,1.16
89194ac1437ffff,E01004092,1.99
89194ac1437ffff,E01004096,36.48
89194ac1437ffff,E01004153,5.16
89195dae5c3ffff,E01002225,4.64
89194e6dc27ffff,E01000445,5.08
89194e6dc27ffff,E01000447,4.77
89194e6dc27ffff,E01000448,3.71
89194e69e7bffff,E01001822,5.32
89194e69e7bffff,E01001827,4.22
89194e69e7bffff,E01033702,7.11
89194e69e7bffff,E01001828,67.97
89195da6a6bffff,E01000912,10.34
89195da6a6bffff,E01000909,0.78
89195dac1dbffff,E01002495,2.98
89195dac1dbffff,E01002415,0.12
89195dac1dbffff,E01002466,35.21
89194ad6257ffff,E01000792,6.2
89194ad6257ffff,E01000789,0.63
89194ad6257ffff,E01000791,18.42
89195da4683ffff,E01000259,1.07
89195da4683ffff,E01000204,8.71
89195da4683ffff,E01000257,7.81
89194ada003ffff,E01001890,44.59
89194ada003ffff,E01001889,25.39
89194ad24abffff,E01003512,18.54
89194ad24abffff,E01003517,25.64
89195d363cbffff,E01002444,0.6
89194e69457ffff,E01033146,4.14
89194e69457ffff,E01001492,28.41
89194e69457ffff,E01001489,5.05
89194e69457ffff,E01033151,3.63
89195da6047ffff,E01000158,0.03
89195da6047ffff,E01000124,18.82
89195da6047ffff,E01000123,8.76
89194e6d203ffff,E01001701,3.68
89194e6d203ffff,E01001702,10.35
89194e6d203ffff,E01001699,7.32
89194ad00c3ffff,E01004002,4.57
89194ad00c3ffff,E01004001,1.99
89194ad00c3ffff,E01004000,44.16
89194ad00c3ffff,E01003343,2.76
89194ac23d7ffff,E01001032,0.35
89194ac23d7ffff,E01001039,20.01
89194e6ae1bffff,E01003639,0.81
89194e6ae1bffff,E01003699,8.05
89194e6ae1bffff,E01003640,0.27
89194ad1a87ffff,E01003147,16.73
89194ad1a87ffff,E01003144,12.87
89194e60edbffff,E01002253,1.21
89194e60edbffff,E01002259,4.34
89195da5623ffff,E01002203,6.73
89195da5623ffff,E01034590,38.08
89195da5623ffff,E01002118,0.56
89195da5623ffff,E01034589,7.27
89194ad344bffff,E01001784,8.77
89194ad344bffff,E01001781,30.13
89194ad344bffff,E01001755,37.32
89194ad344bffff,E01035645,0.18
89194ad344bffff,E01035643,4.1
89194e68a33ffff,E01003494,0.15
89194e68a33ffff,E01003492,1.14
89194e68a33ffff,E01034201,13.19
89194e68a33ffff,E01003605,20.88
89194e68a33ffff,E01034203,17.63
89194e68a33ffff,E01003491,37.12
89194e68a33ffff,E01003599,0.06
89194e68a33ffff,E01003489,12.02
89194ad8bbbffff,E01004121,2.91
89194ad1063ffff,E01003039,2.26
89194ad1063ffff,E01003038,22.27
89194ad1063ffff,E01003036,32.15
89194ad1063ffff,E01003034,21.28
89194ac3377ffff,E01004106,2.28
89194ac3377ffff,E01004105,19.74
89194ac3377ffff,E01004154,0.08
89194e6800fffff,E01003759,20.92
89194e6800fffff,E01003764,8.82
89194ad2a27ffff,E01003346,0.46
89194ad2a27ffff,E01003238,2.58
89194ad2a27ffff,E01003236,1.3
89194ad2a27ffff,E01003351,26.93
89194ad2a27ffff,E01003349,27.47
89195da65c3ffff,E01001568,10.5
89194e61e7bffff,E01002247,12.91
89194e61e7bffff,E01002244,14.18
89194e61e7bffff,E01002243,1.87
89195dae11bffff,E01002162,2.9
89195dae11bffff,E01002181,20.9
89195dae11bffff,E01034594,2.01
89194e699d3ffff,E01034220,9.2
89194e699d3ffff,E01034219,25.11
89194e699d3ffff,E01034216,35.59
89194ad8197ffff,E01003460,0.49
89194ad8197ffff,E01004573,4.61
89194ad5dafffff,E01000748,0.36
89194e6b397ffff,E01004352,4.17
89194e6b397ffff,E01004354,10.74
89194aca4abffff,E01003000,8.27
89194e6f143ffff,E01000335,5.51
89194e6f143ffff,E01000090,0.02
89195da41dbffff,E01000206,7.02
89195da41dbffff,E01000213,0.4
89194ad2003ffff,E01034188,4.95
89194ad2003ffff,E01034193,7.59
89194ac056bffff,E01001070,13.96
89194ac056bffff,E01001069,5.24
89194ad538bffff,E01000747,0.95
89195da7563ffff,E01000279,1.87
89194ad9137ffff,E01003881,10.06
89194ad9137ffff,E01003880,13.72
89194ad9137ffff,E01003819,2.21
89194e6a973ffff,E01000078,4.53
89194e6a973ffff,E01000083,1.52
89194e6a973ffff,E01000082,0.74
89194e6a973ffff,E01000102,32.52
89195db482bffff,E01001451,0.09
89195db482bffff,E01001450,6.38
89195db482bffff,E01001544,2.19
89195db482bffff,E01001536,14.83
89194e60a33ffff,E01002385,0.95
89195daccd3ffff,E01001321,25.09
89195daccd3ffff,E01001320,2.53
89194e6858bffff,E01003708,5.03
89194e6858bffff,E01003706,3.69
89194e6858bffff,E01003703,6.53
89194e6c337ffff,E01000379,4.23
89194e6c337ffff,E01033792,1.1
89195da517bffff,E01000623,7.24
89195da517bffff,E01000519,11.01
89195d36ec3ffff,E01002559,3.96
89195d36ec3ffff,E01002557,0.22
89194ac150bffff,E01004091,14.19
89194ad0bbbffff,E01000837,11.55
89194ad0bbbffff,E01000769,0.0
89194ad0bbbffff,E01000775,3.53
89195dac2afffff,E01002464,0.2
89195dac2afffff,E01002494,0.09
89195dac2afffff,E01002460,13.64
89195dac2afffff,E01002537,8.56
89194ac2ecfffff,E01001102,2.78
89194ac2ecfffff,E01001103,5.62
89194ac2ecfffff,E01001121,1.6
89194e6000fffff,E01002296,2.32
89194ad632bffff,E01000680,0.45
89195da09abffff,E01000188,2.96
89194ada0d7ffff,E01001867,0.02
89194ada0d7ffff,E01001898,0.14
89194ada0d7ffff,E01001869,38.58
89194ada0d7ffff,E01001873,2.29
89194ada0d7ffff,E01001856,3.76
89195dadc73ffff,E01034602,13.55
89195dadc73ffff,E01034601,15.89
89195dadc73ffff,E01002512,0.21
89194e619d3ffff,E01002290,20.71
89194e619d3ffff,E01002291,10.91
89194e619d3ffff,E01002364,0.44
89194e619d3ffff,E01002360,0.56
89195da611bffff,E01001970,0.69
89195da611bffff,E01001974,44.79
89195da611bffff,E01001969,9.44
89195da611bffff,E01001975,0.41
89194e6952bffff,E01004346,28.28
89194e6952bffff,E01004403,9.36
89194e6952bffff,E01004344,1.59
89194ad0197ffff,E01003325,55.29
89194ad0197ffff,E01003323,0.08
89194ad0197ffff,E01003319,15.09
89194ad0197ffff,E01003318,0.0
89194ad0197ffff,E01003324,0.49
89194e6d2d7ffff,E01001705,11.56
89194e6d2d7ffff,E01033735,1.43
89194e6d2d7ffff,E01033737,27.91
89194e6d2d7ffff,E01001712,1.31
89194aca003ffff,E01002950,9.66
89194ad96b3ffff,E01002629,11.22
89194ad96b3ffff,E01002630,0.01
89194ad96b3ffff,E01002628,8.41
89194ad96b3ffff,E01002676,0.5
89194ac24abffff,E01001134,14.43
89194ac24abffff,E01000985,1.7
89194ac24abffff,E01000991,7.57
89194ad1b5bffff,E01003433,9.81
89194ad1b5bffff,E01001091,1.46
89194ad1b5bffff,E01001088,37.36
89194ad1b5bffff,E01003414,2.22
89195db4da7ffff,E01001438,33.96
89195db4da7ffff,E01001434,0.02
89195db4da7ffff,E01001433,0.05
89194ac00c3ffff,E01001030,6.25
89194ac00c3ffff,E01001029,0.14
89194ac00c3ffff,E01001028,7.77
89194ad72cbffff,E01000668,0.33
89194ad72cbffff,E01000670,2.03
89194ad72cbffff,E01000671,18.66
89194ad72cbffff,E01000678,6.14
89194adb077ffff,E01001304,21.04
89194adb077ffff,E01002564,1.23
89194adb077ffff,E01001301,17.12
89194adb077ffff,E01001302,0.34
89194adb077ffff,E01001300,16.94
89194e68b07ffff,E01003479,0.91
89194e68b07ffff,E01034205,0.06
89194e68b07ffff,E01003486,20.51
89194e68b07ffff,E01003485,7.91
89194e68b07ffff,E01003484,32.82
89195da70bbffff,E01000279,1.87
89194e6e277ffff,E01002344,0.8
89195daec13ffff,E01000568,11.75
89194ad8c8fffff,E01003443,12.47
89194ad8c8fffff,E01003442,26.81
89194ad1137ffff,E01003169,10.45
89194ad1137ffff,E01003074,8.47
89194ad1137ffff,E01003170,0.61
89194ad1137ffff,E01003168,6.0
89195dac82bffff,E01001365,20.15
89195dac82bffff,E01002505,0.19
89194ac344bffff,E01003375,4.44
89194ac344bffff,E01003374,4.07
89195da4cd3ffff,E01000886,17.75
89195da4cd3ffff,E01000912,8.5
89194ada653ffff,E01001244,2.5
89194ada653ffff,E01001243,35.23
89194ada653ffff,E01001241,3.15
89195db5d47ffff,E01001412,0.66
89194ac1063ffff,E01004114,6.13
89195da6697ffff,E01001420,7.86
89195da6697ffff,E01001415,6.13
89194ad826bffff,E01003818,4.78
89194ad826bffff,E01003819,6.15
89194e6d853ffff,E01000458,7.86
89194e6d853ffff,E01000461,12.51
89194e69aa7ffff,E01001845,0.0
89194e69aa7ffff,E01001848,36.61
89194e69aa7ffff,E01001847,2.87
89194e69aa7ffff,E01001850,43.78
89194e69aa7ffff,E01001729,3.67
89194ad5e83ffff,E01000656,2.78
89194ad9c2fffff,E01003834,0.38
89194ad9c2fffff,E01003839,38.47
89194ad9c2fffff,E01003837,0.47
89195da42afffff,E01000219,22.48
89195da42afffff,E01000221,12.22
89194e6f217ffff,E01034478,1.2
89194e6f217ffff,E01000095,0.01
89194e6f217ffff,E01000094,11.28
89194ad20d7ffff,E01034188,1.83
89194ad20d7ffff,E01035702,9.28
89194ad20d7ffff,E01034211,7.24
89194e6152bffff,E01002313,12.89
89194e6152bffff,E01002304,0.7
89194e6152bffff,E01002312,0.73
89194e69083ffff,E01001559,3.43
89194e69083ffff,E01001427,4.64
89195da5c73ffff,E01000511,19.89
89195da5c73ffff,E01000510,18.24
89195da5c73ffff,E01000502,7.7
89195da7637ffff,E01000253,2.85
89195daf18fffff,E01002472,1.86
89195daf18fffff,E01002478,23.19
89194ad920bffff,E01002650,2.15
89194ad920bffff,E01002589,5.89
89194ac2003ffff,E01001036,0.97
89194ac2003ffff,E01001049,6.22
89194e6aa47ffff,E01003752,11.08
89194e6aa47ffff,E01003644,43.1
89194e6aa47ffff,E01003647,1.03
89194ad16b3ffff,E01004742,0.95
89194ad16b3ffff,E01004752,37.7
89194ad16b3ffff,E01004751,0.64
89194ad16b3ffff,E01004740,5.92
89194ad16b3ffff,E01004749,55.96
89194e6c40bffff,E01000403,0.16
89194e6c40bffff,E01000404,0.04
89194e6c40bffff,E01002344,0.78
89195da524fffff,E01034591,27.84
89195da524fffff,E01002184,12.72
89195dacda7ffff,E01001290,18.69
89194adabcfffff,E01003384,3.11
89194adabcfffff,E01003383,34.34
89194adabcfffff,E01003456,0.31
89194adabcfffff,E01003402,1.34
89194ad3077ffff,E01004293,2.09
89194ad3077ffff,E01032739,2.47
89194ad3077ffff,E01033884,12.04
89195da6c13ffff,E01002087,42.63
89195da6c13ffff,E01002084,14.94
89194e6ddcfffff,E01000381,2.23
89194e6ddcfffff,E01000447,4.89
89194ad0c8fffff,E01003243,4.04
89194ad0c8fffff,E01003240,28.09
89194ad0c8fffff,E01003239,0.96
89194ad0c8fffff,E01003353,9.17
89195dac383ffff,E01002494,3.57
89194ad2653ffff,E01004272,7.11
89194ad2653ffff,E01004271,5.34
89194ad2653ffff,E01035672,4.7
89194ad2653ffff,E01004241,62.95
89194ad2653ffff,E01004240,3.97
89195da482bffff,E01004658,0.61
89195da482bffff,E01004657,0.0
89195da482bffff,E01004663,45.18
89195da482bffff,E01004661,37.01
89195da482bffff,E01004662,3.28
89195da482bffff,E01033603,0.02
89194ada1abffff,E01001938,41.13
89194ada1abffff,E01032788,0.05
89194ada1abffff,E01001934,0.13
89194ada1abffff,E01001937,17.29
89194ada1abffff,E01001935,0.17
89195dadd47ffff,E01002410,15.12
89195dadd47ffff,E01002457,5.51
89195dadd47ffff,E01002511,2.69
89195dadd47ffff,E01002456,4.56
89194ad4017ffff,E01000680,1.14
89195d36573ffff,E01002443,3.65
89194e61aa7ffff,E01000039,2.3
89194e61aa7ffff,E01002322,13.78
89194e6d3abffff,E01000412,3.96
89194e6d3abffff,E01000415,0.18
89194e6d3abffff,E01000396,31.94
89194e6d3abffff,E01000395,4.35
89194ad026bffff,E01004069,0.25
89194ad026bffff,E01004074,20.19
89194ad026bffff,E01004073,10.46
89194aca0d7ffff,E01002947,32.2
89194ad1c2fffff,E01003069,2.98
89194ad1c2fffff,E01003068,22.21
89194ad1c2fffff,E01003065,5.96
89194ad1c2fffff,E01003070,2.99
89194ad1c2fffff,E01003067,24.55
89195db4e7bffff,E01001412,0.66
89194ac0197ffff,E01001072,4.36
89194e61083ffff,E01002304,1.77
89194adb14bffff,E01033081,21.06
89194adb14bffff,E01002567,13.54
89194adb14bffff,E01034046,25.08
89194e68bdbffff,E01003495,22.23
